order_id,date,year,month,weekday,item,category,quantity,unit_price,total_revenue,unit_cost,total_cost,total_profit,payment_method,waiter,channel
1334,2024-09-19,2024,9,3,Dessert,Dessert,3,30.97,92.91,13.01,39.03,53.88,Debit Card,Diego,Delivery
1335,2024-05-30,2024,5,3,Sushi,Main,3,93.65,280.95,56.19,168.57,112.38,Credit Card,Ana,Takeaway
1336,2024-11-01,2024,11,4,Sushi,Main,2,62.82,125.64,37.69,75.38,50.26,Debit Card,Ana,Takeaway
1337,2024-08-30,2024,8,4,Beer,Drink,1,13.05,13.05,5.87,5.87,7.18,Credit Card,Eduarda,Dine-in
1338,2024-12-02,2024,12,0,Sushi,Main,1,92.33,92.33,55.4,55.4,36.93,Cash,Carla,Delivery
1339,2024-02-12,2024,2,0,Pasta,Main,2,48.74,97.48,25.34,50.68,46.8,Cash,Carla,Delivery
1340,2024-03-08,2024,3,4,Beer,Drink,1,20.13,20.13,9.06,9.06,11.07,Debit Card,Carla,Delivery
1341,2024-01-08,2024,1,0,Pizza,Main,3,67.98,203.94,33.99,101.97,101.97,Credit Card,Eduarda,Takeaway
1342,2024-03-18,2024,3,0,Dessert,Dessert,6,23.06,138.36,9.69,58.14,80.22,Debit Card,Bruno,Delivery
1343,2024-12-24,2024,12,1,Salad,Starter,2,30.08,60.16,13.54,27.08,33.08,Pix,Bruno,Takeaway
1344,2024-01-17,2024,1,2,Steak,Main,1,97.25,97.25,56.4,56.4,40.85,Cash,Bruno,Takeaway
1345,2024-03-19,2024,3,1,Dessert,Dessert,1,23.26,23.26,9.77,9.77,13.49,Pix,Diego,Dine-in
1346,2024-12-04,2024,12,2,Dessert,Dessert,1,26.8,26.8,11.26,11.26,15.54,Credit Card,Bruno,Takeaway
1347,2024-06-25,2024,6,1,Burger,Main,2,31.33,62.66,17.23,34.46,28.2,Debit Card,Ana,Dine-in
1348,2024-03-26,2024,3,1,Dessert,Dessert,1,22.21,22.21,9.33,9.33,12.88,Pix,Diego,Delivery
1349,2024-08-31,2024,8,5,Soda,Drink,6,9.71,58.26,3.4,20.4,37.86,Credit Card,Diego,Takeaway
1350,2024-12-27,2024,12,4,Fries,Side,1,24.94,24.94,9.98,9.98,14.96,Pix,Carla,Dine-in
1351,2024-09-28,2024,9,5,Fries,Side,2,17.6,35.2,7.04,14.08,21.12,Cash,Carla,Delivery
1352,2024-07-14,2024,7,6,Steak,Main,5,82.57,412.85,47.89,239.45,173.4,Cash,Ana,Takeaway
1353,2024-11-22,2024,11,4,Steak,Main,2,101.38,202.76,58.8,117.6,85.16,Pix,Eduarda,Takeaway
1354,2024-05-19,2024,5,6,Steak,Main,3,122.4,367.2,70.99,212.97,154.23,Debit Card,Carla,Dine-in
1355,2024-05-10,2024,5,4,Beer,Drink,5,17.94,89.7,8.07,40.35,49.35,Pix,Diego,Takeaway
1356,2024-05-03,2024,5,4,Beer,Drink,1,20.26,20.26,9.12,9.12,11.14,Credit Card,Eduarda,Delivery
1357,2024-12-12,2024,12,3,Pasta,Main,3,49.1,147.3,25.53,76.59,70.71,Debit Card,Eduarda,Dine-in
1358,2024-12-10,2024,12,1,Burger,Main,2,38.8,77.6,21.34,42.68,34.92,Cash,Ana,Delivery
1359,2024-02-20,2024,2,1,Soda,Drink,1,9.0,9.0,3.15,3.15,5.85,Cash,Diego,Delivery
1360,2024-04-22,2024,4,0,Sushi,Main,4,56.73,226.92,34.04,136.16,90.76,Debit Card,Bruno,Dine-in
1361,2024-01-13,2024,1,5,Beer,Drink,1,20.69,20.69,9.31,9.31,11.38,Cash,Ana,Takeaway
1362,2024-12-02,2024,12,0,Salad,Starter,3,35.74,107.22,16.08,48.24,58.98,Cash,Ana,Dine-in
1363,2024-11-05,2024,11,1,Pasta,Main,2,51.34,102.68,26.7,53.4,49.28,Pix,Eduarda,Dine-in
1364,2024-02-26,2024,2,0,Pasta,Main,2,60.01,120.02,31.21,62.42,57.6,Debit Card,Carla,Delivery
1365,2024-12-04,2024,12,2,Pizza,Main,3,77.21,231.63,38.6,115.8,115.83,Pix,Carla,Delivery
1366,2024-12-20,2024,12,4,Steak,Main,2,110.83,221.66,64.28,128.56,93.1,Debit Card,Bruno,Dine-in
1367,2024-05-21,2024,5,1,Burger,Main,2,29.58,59.16,16.27,32.54,26.62,Pix,Diego,Delivery
1368,2024-01-31,2024,1,2,Sushi,Main,1,75.15,75.15,45.09,45.09,30.06,Debit Card,Bruno,Delivery
1369,2024-02-05,2024,2,0,Dessert,Dessert,3,21.88,65.64,9.19,27.57,38.07,Credit Card,Eduarda,Delivery
1370,2024-04-01,2024,4,0,Dessert,Dessert,2,30.4,60.8,12.77,25.54,35.26,Cash,Bruno,Takeaway
1371,2024-08-08,2024,8,3,Salad,Starter,1,31.34,31.34,14.1,14.1,17.24,Cash,Diego,Takeaway
1372,2024-05-12,2024,5,6,Pizza,Main,1,67.21,67.21,33.6,33.6,33.61,Cash,Ana,Dine-in
1373,2024-10-19,2024,10,5,Sushi,Main,2,83.91,167.82,50.35,100.7,67.12,Pix,Ana,Delivery
1374,2024-03-17,2024,3,6,Burger,Main,2,28.9,57.8,15.9,31.8,26.0,Cash,Diego,Delivery
1375,2024-03-18,2024,3,0,Steak,Main,1,73.59,73.59,42.68,42.68,30.91,Pix,Eduarda,Dine-in
1376,2024-09-20,2024,9,4,Dessert,Dessert,2,21.57,43.14,9.06,18.12,25.02,Pix,Diego,Delivery
1377,2024-02-05,2024,2,0,Soda,Drink,1,8.57,8.57,3.0,3.0,5.57,Credit Card,Ana,Delivery
1378,2024-12-18,2024,12,2,Dessert,Dessert,2,22.15,44.3,9.3,18.6,25.7,Cash,Eduarda,Takeaway
1379,2024-07-02,2024,7,1,Steak,Main,4,88.6,354.4,51.39,205.56,148.84,Debit Card,Diego,Dine-in
1380,2024-11-19,2024,11,1,Pizza,Main,1,50.38,50.38,25.19,25.19,25.19,Debit Card,Eduarda,Delivery
1381,2024-02-11,2024,2,6,Dessert,Dessert,6,24.29,145.74,10.2,61.2,84.54,Debit Card,Bruno,Dine-in
1382,2024-10-10,2024,10,3,Burger,Main,1,30.65,30.65,16.86,16.86,13.79,Pix,Bruno,Delivery
1383,2024-12-22,2024,12,6,Fries,Side,3,20.59,61.77,8.24,24.72,37.05,Cash,Carla,Delivery
1384,2024-02-13,2024,2,1,Dessert,Dessert,1,28.01,28.01,11.76,11.76,16.25,Credit Card,Bruno,Dine-in
1385,2024-04-08,2024,4,0,Burger,Main,3,39.01,117.03,21.46,64.38,52.65,Credit Card,Diego,Delivery
1386,2024-02-02,2024,2,4,Soda,Drink,2,10.51,21.02,3.68,7.36,13.66,Debit Card,Diego,Takeaway
1387,2024-08-18,2024,8,6,Burger,Main,1,37.78,37.78,20.78,20.78,17.0,Cash,Carla,Dine-in
1388,2024-06-21,2024,6,4,Burger,Main,5,33.91,169.55,18.65,93.25,76.3,Pix,Ana,Dine-in
1389,2024-11-30,2024,11,5,Soda,Drink,1,8.81,8.81,3.08,3.08,5.73,Pix,Eduarda,Dine-in
1390,2024-10-23,2024,10,2,Salad,Starter,1,27.73,27.73,12.48,12.48,15.25,Cash,Ana,Takeaway
1391,2024-03-13,2024,3,2,Dessert,Dessert,1,22.22,22.22,9.33,9.33,12.89,Cash,Diego,Takeaway
1392,2024-01-24,2024,1,2,Salad,Starter,3,23.86,71.58,10.74,32.22,39.36,Credit Card,Ana,Dine-in
1393,2024-11-19,2024,11,1,Burger,Main,2,41.62,83.24,22.89,45.78,37.46,Debit Card,Ana,Delivery
1394,2024-11-08,2024,11,4,Pasta,Main,5,55.74,278.7,28.98,144.9,133.8,Cash,Ana,Dine-in
1395,2024-09-11,2024,9,2,Beer,Drink,1,13.03,13.03,5.86,5.86,7.17,Credit Card,Ana,Dine-in
1396,2024-08-06,2024,8,1,Steak,Main,2,93.19,186.38,54.05,108.1,78.28,Pix,Carla,Dine-in
1397,2024-12-16,2024,12,0,Beer,Drink,1,20.37,20.37,9.17,9.17,11.2,Credit Card,Carla,Dine-in
1398,2024-01-24,2024,1,2,Beer,Drink,1,13.11,13.11,5.9,5.9,7.21,Credit Card,Carla,Dine-in
1399,2024-03-02,2024,3,5,Sushi,Main,1,77.16,77.16,46.3,46.3,30.86,Credit Card,Diego,Dine-in
1400,2024-12-22,2024,12,6,Steak,Main,3,108.61,325.83,62.99,188.97,136.86,Credit Card,Diego,Dine-in
1401,2024-10-24,2024,10,3,Burger,Main,1,31.51,31.51,17.33,17.33,14.18,Credit Card,Ana,Takeaway
1402,2024-11-09,2024,11,5,Fries,Side,1,18.78,18.78,7.51,7.51,11.27,Credit Card,Ana,Delivery
1403,2024-02-11,2024,2,6,Burger,Main,5,33.7,168.5,18.54,92.7,75.8,Cash,Bruno,Dine-in
1404,2024-12-27,2024,12,4,Beer,Drink,2,20.9,41.8,9.4,18.8,23.0,Debit Card,Diego,Takeaway
1405,2024-08-31,2024,8,5,Pasta,Main,1,63.15,63.15,32.84,32.84,30.31,Credit Card,Bruno,Takeaway
1406,2024-05-18,2024,5,5,Soda,Drink,1,12.08,12.08,4.23,4.23,7.85,Pix,Diego,Dine-in
1407,2024-03-30,2024,3,5,Beer,Drink,5,19.34,96.7,8.7,43.5,53.2,Cash,Eduarda,Dine-in
1408,2024-09-12,2024,9,3,Beer,Drink,2,21.35,42.7,9.61,19.22,23.48,Cash,Carla,Delivery
1409,2024-08-02,2024,8,4,Burger,Main,3,38.85,116.55,21.37,64.11,52.44,Credit Card,Bruno,Dine-in
1410,2024-09-28,2024,9,5,Pizza,Main,3,59.2,177.6,29.6,88.8,88.8,Debit Card,Eduarda,Takeaway
1411,2024-04-22,2024,4,0,Dessert,Dessert,3,23.7,71.1,9.95,29.85,41.25,Credit Card,Carla,Dine-in
1412,2024-04-09,2024,4,1,Pizza,Main,1,62.09,62.09,31.05,31.05,31.04,Credit Card,Diego,Delivery
1413,2024-03-31,2024,3,6,Pasta,Main,2,60.58,121.16,31.5,63.0,58.16,Cash,Ana,Takeaway
1414,2024-07-05,2024,7,4,Sushi,Main,2,85.67,171.34,51.4,102.8,68.54,Credit Card,Diego,Delivery
1415,2024-06-20,2024,6,3,Beer,Drink,1,15.73,15.73,7.08,7.08,8.65,Pix,Ana,Dine-in
1416,2024-01-27,2024,1,5,Soda,Drink,1,10.68,10.68,3.74,3.74,6.94,Credit Card,Bruno,Dine-in
1417,2024-09-05,2024,9,3,Soda,Drink,4,10.96,43.84,3.84,15.36,28.48,Cash,Ana,Dine-in
1418,2024-08-15,2024,8,3,Beer,Drink,2,19.64,39.28,8.84,17.68,21.6,Debit Card,Diego,Dine-in
1419,2024-12-12,2024,12,3,Steak,Main,2,119.59,239.18,69.36,138.72,100.46,Credit Card,Ana,Delivery
1420,2024-04-26,2024,4,4,Pizza,Main,1,52.08,52.08,26.04,26.04,26.04,Credit Card,Diego,Dine-in
1421,2024-07-11,2024,7,3,Salad,Starter,2,35.28,70.56,15.88,31.76,38.8,Cash,Diego,Takeaway
1422,2024-09-05,2024,9,3,Burger,Main,2,41.98,83.96,23.09,46.18,37.78,Pix,Bruno,Dine-in
1423,2024-11-08,2024,11,4,Dessert,Dessert,2,20.41,40.82,8.57,17.14,23.68,Credit Card,Diego,Delivery
1424,2024-03-10,2024,3,6,Dessert,Dessert,1,20.57,20.57,8.64,8.64,11.93,Credit Card,Carla,Delivery
1425,2024-04-13,2024,4,5,Steak,Main,1,99.55,99.55,57.74,57.74,41.81,Credit Card,Ana,Takeaway
1426,2024-10-18,2024,10,4,Burger,Main,3,30.52,91.56,16.79,50.37,41.19,Debit Card,Bruno,Dine-in
1427,2024-08-26,2024,8,0,Dessert,Dessert,1,26.47,26.47,11.12,11.12,15.35,Pix,Bruno,Delivery
1428,2024-04-22,2024,4,0,Sushi,Main,4,86.5,346.0,51.9,207.6,138.4,Credit Card,Eduarda,Dine-in
1429,2024-10-22,2024,10,1,Soda,Drink,1,10.02,10.02,3.51,3.51,6.51,Credit Card,Ana,Delivery
1430,2024-09-24,2024,9,1,Dessert,Dessert,4,20.71,82.84,8.7,34.8,48.04,Credit Card,Eduarda,Delivery
1431,2024-08-24,2024,8,5,Sushi,Main,6,62.3,373.8,37.38,224.28,149.52,Cash,Diego,Takeaway
1432,2024-05-06,2024,5,0,Salad,Starter,3,23.36,70.08,10.51,31.53,38.55,Debit Card,Diego,Takeaway
1433,2024-04-23,2024,4,1,Beer,Drink,1,15.52,15.52,6.98,6.98,8.54,Credit Card,Eduarda,Dine-in
1434,2024-08-01,2024,8,3,Burger,Main,1,37.81,37.81,20.8,20.8,17.01,Cash,Diego,Takeaway
1435,2024-09-15,2024,9,6,Burger,Main,1,32.19,32.19,17.7,17.7,14.49,Pix,Eduarda,Delivery
1436,2024-09-02,2024,9,0,Pizza,Main,1,76.35,76.35,38.17,38.17,38.18,Pix,Diego,Dine-in
1437,2024-02-12,2024,2,0,Soda,Drink,2,11.14,22.28,3.9,7.8,14.48,Cash,Diego,Dine-in
1438,2024-03-08,2024,3,4,Steak,Main,1,102.02,102.02,59.17,59.17,42.85,Debit Card,Bruno,Takeaway
1439,2024-02-16,2024,2,4,Burger,Main,3,37.96,113.88,20.88,62.64,51.24,Pix,Carla,Dine-in
1440,2024-12-26,2024,12,3,Dessert,Dessert,2,24.67,49.34,10.36,20.72,28.62,Cash,Diego,Delivery
1441,2024-03-11,2024,3,0,Fries,Side,2,18.83,37.66,7.53,15.06,22.6,Credit Card,Carla,Takeaway
1442,2024-08-25,2024,8,6,Burger,Main,1,33.37,33.37,18.35,18.35,15.02,Cash,Diego,Takeaway
1443,2024-06-19,2024,6,2,Soda,Drink,3,11.02,33.06,3.86,11.58,21.48,Cash,Carla,Delivery
1444,2024-05-18,2024,5,5,Beer,Drink,2,22.11,44.22,9.95,19.9,24.32,Credit Card,Ana,Takeaway
1445,2024-06-20,2024,6,3,Burger,Main,1,33.47,33.47,18.41,18.41,15.06,Debit Card,Ana,Dine-in
1446,2024-07-15,2024,7,0,Steak,Main,1,76.06,76.06,44.11,44.11,31.95,Pix,Eduarda,Dine-in
1447,2024-07-06,2024,7,5,Steak,Main,1,91.9,91.9,53.3,53.3,38.6,Credit Card,Eduarda,Takeaway
1448,2024-02-04,2024,2,6,Soda,Drink,1,8.59,8.59,3.01,3.01,5.58,Credit Card,Bruno,Delivery
1449,2024-05-02,2024,5,3,Soda,Drink,2,8.62,17.24,3.02,6.04,11.2,Cash,Diego,Takeaway
1450,2024-10-24,2024,10,3,Salad,Starter,4,28.34,113.36,12.75,51.0,62.36,Credit Card,Carla,Delivery
1451,2024-05-16,2024,5,3,Soda,Drink,1,9.34,9.34,3.27,3.27,6.07,Pix,Carla,Dine-in
1452,2024-02-02,2024,2,4,Steak,Main,5,90.71,453.55,52.61,263.05,190.5,Debit Card,Diego,Delivery
1453,2024-09-13,2024,9,4,Soda,Drink,5,11.37,56.85,3.98,19.9,36.95,Cash,Diego,Takeaway
1454,2024-09-29,2024,9,6,Soda,Drink,1,11.86,11.86,4.15,4.15,7.71,Debit Card,Diego,Takeaway
1455,2024-07-07,2024,7,6,Pizza,Main,3,71.26,213.78,35.63,106.89,106.89,Credit Card,Diego,Dine-in
1456,2024-02-11,2024,2,6,Fries,Side,5,19.56,97.8,7.82,39.1,58.7,Credit Card,Carla,Dine-in
1457,2024-02-25,2024,2,6,Pasta,Main,2,57.95,115.9,30.13,60.26,55.64,Debit Card,Ana,Takeaway
1458,2024-03-16,2024,3,5,Dessert,Dessert,3,21.57,64.71,9.06,27.18,37.53,Credit Card,Bruno,Takeaway
1459,2024-11-17,2024,11,6,Burger,Main,1,40.76,40.76,22.42,22.42,18.34,Debit Card,Diego,Takeaway
1460,2024-10-04,2024,10,4,Pasta,Main,1,49.08,49.08,25.52,25.52,23.56,Pix,Carla,Delivery
1461,2024-08-15,2024,8,3,Burger,Main,2,41.5,83.0,22.83,45.66,37.34,Debit Card,Bruno,Dine-in
1462,2024-01-12,2024,1,4,Salad,Starter,1,29.83,29.83,13.42,13.42,16.41,Debit Card,Diego,Takeaway
1463,2024-06-24,2024,6,0,Steak,Main,4,68.47,273.88,39.71,158.84,115.04,Pix,Eduarda,Takeaway
1464,2024-12-22,2024,12,6,Soda,Drink,6,9.77,58.62,3.42,20.52,38.1,Pix,Diego,Delivery
1465,2024-10-17,2024,10,3,Pasta,Main,2,63.3,126.6,32.92,65.84,60.76,Debit Card,Bruno,Delivery
1466,2024-04-26,2024,4,4,Dessert,Dessert,2,19.69,39.38,8.27,16.54,22.84,Debit Card,Carla,Dine-in
1467,2024-03-16,2024,3,5,Steak,Main,3,71.03,213.09,41.2,123.6,89.49,Debit Card,Diego,Dine-in
1468,2024-11-12,2024,11,1,Pasta,Main,3,44.56,133.68,23.17,69.51,64.17,Debit Card,Bruno,Dine-in
1469,2024-12-28,2024,12,5,Pasta,Main,1,42.37,42.37,22.03,22.03,20.34,Credit Card,Bruno,Dine-in
1470,2024-01-22,2024,1,0,Steak,Main,4,97.41,389.64,56.5,226.0,163.64,Credit Card,Diego,Delivery
1471,2024-07-08,2024,7,0,Pasta,Main,1,56.35,56.35,29.3,29.3,27.05,Credit Card,Eduarda,Takeaway
1472,2024-01-18,2024,1,3,Steak,Main,1,100.45,100.45,58.26,58.26,42.19,Debit Card,Bruno,Delivery
1473,2024-08-17,2024,8,5,Soda,Drink,5,9.92,49.6,3.47,17.35,32.25,Credit Card,Eduarda,Delivery
1474,2024-03-03,2024,3,6,Burger,Main,3,39.69,119.07,21.83,65.49,53.58,Pix,Diego,Dine-in
1475,2024-08-22,2024,8,3,Steak,Main,1,104.78,104.78,60.77,60.77,44.01,Credit Card,Ana,Takeaway
1476,2024-10-06,2024,10,6,Soda,Drink,1,8.89,8.89,3.11,3.11,5.78,Debit Card,Carla,Delivery
1477,2024-05-28,2024,5,1,Beer,Drink,1,21.41,21.41,9.63,9.63,11.78,Credit Card,Eduarda,Takeaway
1478,2024-08-14,2024,8,2,Steak,Main,2,110.73,221.46,64.22,128.44,93.02,Cash,Diego,Dine-in
1479,2024-03-12,2024,3,1,Soda,Drink,4,12.03,48.12,4.21,16.84,31.28,Cash,Carla,Dine-in
1480,2024-07-24,2024,7,2,Beer,Drink,1,12.63,12.63,5.68,5.68,6.95,Credit Card,Diego,Delivery
1481,2024-02-17,2024,2,5,Steak,Main,2,98.29,196.58,57.01,114.02,82.56,Cash,Eduarda,Takeaway
1482,2024-04-09,2024,4,1,Beer,Drink,3,16.58,49.74,7.46,22.38,27.36,Credit Card,Carla,Dine-in
1483,2024-01-12,2024,1,4,Pizza,Main,1,69.58,69.58,34.79,34.79,34.79,Pix,Ana,Takeaway
1484,2024-07-20,2024,7,5,Salad,Starter,3,26.19,78.57,11.79,35.37,43.2,Pix,Carla,Takeaway
1485,2024-11-05,2024,11,1,Soda,Drink,3,12.25,36.75,4.29,12.87,23.88,Cash,Carla,Delivery
1486,2024-03-16,2024,3,5,Fries,Side,3,21.62,64.86,8.65,25.95,38.91,Debit Card,Diego,Delivery
1487,2024-01-07,2024,1,6,Sushi,Main,6,77.75,466.5,46.65,279.9,186.6,Debit Card,Carla,Delivery
1488,2024-08-16,2024,8,4,Soda,Drink,1,9.21,9.21,3.22,3.22,5.99,Cash,Bruno,Takeaway
1489,2024-08-15,2024,8,3,Fries,Side,3,25.36,76.08,10.14,30.42,45.66,Pix,Carla,Dine-in
1490,2024-08-05,2024,8,0,Fries,Side,1,21.41,21.41,8.56,8.56,12.85,Credit Card,Eduarda,Takeaway
1491,2024-02-14,2024,2,2,Pasta,Main,1,46.72,46.72,24.29,24.29,22.43,Credit Card,Carla,Delivery
1492,2024-09-25,2024,9,2,Steak,Main,2,105.11,210.22,60.96,121.92,88.3,Cash,Eduarda,Delivery
1493,2024-02-15,2024,2,3,Burger,Main,3,30.61,91.83,16.84,50.52,41.31,Pix,Carla,Delivery
1494,2024-03-30,2024,3,5,Soda,Drink,1,10.27,10.27,3.59,3.59,6.68,Pix,Eduarda,Dine-in
1495,2024-04-12,2024,4,4,Pasta,Main,2,61.01,122.02,31.73,63.46,58.56,Pix,Carla,Takeaway
1496,2024-09-08,2024,9,6,Burger,Main,2,31.16,62.32,17.14,34.28,28.04,Debit Card,Eduarda,Delivery
1497,2024-09-09,2024,9,0,Soda,Drink,5,9.48,47.4,3.32,16.6,30.8,Pix,Bruno,Dine-in
1498,2024-01-02,2024,1,1,Pasta,Main,2,45.3,90.6,23.56,47.12,43.48,Debit Card,Carla,Takeaway
1499,2024-11-21,2024,11,3,Dessert,Dessert,2,28.71,57.42,12.06,24.12,33.3,Cash,Carla,Delivery
1500,2024-04-01,2024,4,0,Dessert,Dessert,1,21.81,21.81,9.16,9.16,12.65,Credit Card,Ana,Dine-in
1501,2024-05-21,2024,5,1,Dessert,Dessert,3,18.8,56.4,7.9,23.7,32.7,Cash,Eduarda,Takeaway
1502,2024-07-04,2024,7,3,Beer,Drink,2,12.56,25.12,5.65,11.3,13.82,Pix,Eduarda,Delivery
1503,2024-05-12,2024,5,6,Dessert,Dessert,2,20.5,41.0,8.61,17.22,23.78,Cash,Carla,Takeaway
1504,2024-10-21,2024,10,0,Burger,Main,1,39.09,39.09,21.5,21.5,17.59,Debit Card,Bruno,Takeaway
1505,2024-01-30,2024,1,1,Pasta,Main,3,55.3,165.9,28.76,86.28,79.62,Debit Card,Diego,Takeaway
1506,2024-03-10,2024,3,6,Steak,Main,3,109.1,327.3,63.28,189.84,137.46,Credit Card,Ana,Delivery
1507,2024-07-03,2024,7,2,Fries,Side,2,25.35,50.7,10.14,20.28,30.42,Debit Card,Ana,Delivery
1508,2024-05-29,2024,5,2,Soda,Drink,3,11.59,34.77,4.06,12.18,22.59,Cash,Eduarda,Dine-in
1509,2024-11-17,2024,11,6,Pasta,Main,3,44.21,132.63,22.99,68.97,63.66,Cash,Eduarda,Dine-in
1510,2024-10-05,2024,10,5,Steak,Main,1,125.02,125.02,72.51,72.51,52.51,Debit Card,Carla,Delivery
1511,2024-12-16,2024,12,0,Steak,Main,1,78.47,78.47,45.51,45.51,32.96,Cash,Eduarda,Takeaway
1512,2024-06-29,2024,6,5,Pasta,Main,3,52.47,157.41,27.28,81.84,75.57,Cash,Bruno,Takeaway
1513,2024-05-24,2024,5,4,Steak,Main,2,97.82,195.64,56.74,113.48,82.16,Pix,Diego,Delivery
1514,2024-03-24,2024,3,6,Pizza,Main,3,66.74,200.22,33.37,100.11,100.11,Credit Card,Bruno,Takeaway
1515,2024-04-23,2024,4,1,Salad,Starter,2,31.19,62.38,14.04,28.08,34.3,Cash,Diego,Delivery
1516,2024-02-09,2024,2,4,Pizza,Main,2,50.15,100.3,25.07,50.14,50.16,Credit Card,Ana,Delivery
1517,2024-06-27,2024,6,3,Sushi,Main,4,83.21,332.84,49.93,199.72,133.12,Debit Card,Bruno,Delivery
1518,2024-11-01,2024,11,4,Soda,Drink,1,10.48,10.48,3.67,3.67,6.81,Debit Card,Bruno,Takeaway
1519,2024-06-04,2024,6,1,Burger,Main,1,36.88,36.88,20.28,20.28,16.6,Cash,Bruno,Dine-in
1520,2024-12-21,2024,12,5,Pasta,Main,2,50.88,101.76,26.46,52.92,48.84,Credit Card,Carla,Dine-in
1521,2024-04-17,2024,4,2,Pasta,Main,2,40.94,81.88,21.29,42.58,39.3,Cash,Diego,Takeaway
1522,2024-02-27,2024,2,1,Pizza,Main,1,67.45,67.45,33.73,33.73,33.72,Cash,Diego,Delivery
1523,2024-01-22,2024,1,0,Salad,Starter,2,30.25,60.5,13.61,27.22,33.28,Cash,Ana,Takeaway
1524,2024-09-19,2024,9,3,Beer,Drink,3,19.45,58.35,8.75,26.25,32.1,Cash,Diego,Dine-in
1525,2024-05-09,2024,5,3,Burger,Main,1,41.28,41.28,22.7,22.7,18.58,Cash,Carla,Takeaway
1526,2024-01-06,2024,1,5,Pizza,Main,1,57.9,57.9,28.95,28.95,28.95,Cash,Eduarda,Dine-in
1527,2024-10-27,2024,10,6,Salad,Starter,1,33.97,33.97,15.29,15.29,18.68,Credit Card,Carla,Dine-in
1528,2024-02-16,2024,2,4,Pasta,Main,6,49.64,297.84,25.81,154.86,142.98,Debit Card,Eduarda,Delivery
1529,2024-06-29,2024,6,5,Pasta,Main,2,58.91,117.82,30.63,61.26,56.56,Credit Card,Eduarda,Takeaway
1530,2024-02-04,2024,2,6,Pizza,Main,2,70.94,141.88,35.47,70.94,70.94,Cash,Eduarda,Dine-in
1531,2024-04-08,2024,4,0,Sushi,Main,2,76.3,152.6,45.78,91.56,61.04,Credit Card,Eduarda,Dine-in
1532,2024-02-20,2024,2,1,Salad,Starter,1,28.64,28.64,12.89,12.89,15.75,Pix,Carla,Takeaway
1533,2024-10-28,2024,10,0,Pasta,Main,2,46.12,92.24,23.98,47.96,44.28,Pix,Ana,Dine-in
1534,2024-06-30,2024,6,6,Fries,Side,1,20.39,20.39,8.16,8.16,12.23,Pix,Bruno,Takeaway
1535,2024-04-26,2024,4,4,Fries,Side,2,18.7,37.4,7.48,14.96,22.44,Cash,Carla,Dine-in
1536,2024-08-26,2024,8,0,Pizza,Main,2,61.48,122.96,30.74,61.48,61.48,Credit Card,Diego,Delivery
1537,2024-12-26,2024,12,3,Sushi,Main,2,69.86,139.72,41.92,83.84,55.88,Cash,Ana,Delivery
1538,2024-09-09,2024,9,0,Pizza,Main,1,69.95,69.95,34.98,34.98,34.97,Pix,Carla,Delivery
1539,2024-11-03,2024,11,6,Sushi,Main,3,76.6,229.8,45.96,137.88,91.92,Pix,Bruno,Takeaway
1540,2024-07-27,2024,7,5,Sushi,Main,1,88.56,88.56,53.14,53.14,35.42,Pix,Bruno,Dine-in
1541,2024-08-31,2024,8,5,Steak,Main,2,117.87,235.74,68.36,136.72,99.02,Credit Card,Ana,Takeaway
1542,2024-09-08,2024,9,6,Pizza,Main,2,70.36,140.72,35.18,70.36,70.36,Pix,Diego,Takeaway
1543,2024-12-03,2024,12,1,Pizza,Main,1,54.09,54.09,27.05,27.05,27.04,Cash,Bruno,Delivery
1544,2024-07-24,2024,7,2,Beer,Drink,5,14.59,72.95,6.57,32.85,40.1,Cash,Bruno,Dine-in
1545,2024-07-05,2024,7,4,Salad,Starter,3,32.41,97.23,14.58,43.74,53.49,Debit Card,Bruno,Takeaway
1546,2024-07-25,2024,7,3,Pizza,Main,1,48.67,48.67,24.34,24.34,24.33,Credit Card,Diego,Takeaway
1547,2024-09-12,2024,9,3,Sushi,Main,4,58.25,233.0,34.95,139.8,93.2,Debit Card,Diego,Delivery
1548,2024-08-31,2024,8,5,Beer,Drink,1,14.24,14.24,6.41,6.41,7.83,Pix,Diego,Takeaway
1549,2024-05-22,2024,5,2,Pasta,Main,1,56.35,56.35,29.3,29.3,27.05,Pix,Ana,Dine-in
1550,2024-05-08,2024,5,2,Dessert,Dessert,1,18.73,18.73,7.87,7.87,10.86,Pix,Bruno,Takeaway
1551,2024-03-09,2024,3,5,Burger,Main,5,34.26,171.3,18.84,94.2,77.1,Cash,Ana,Dine-in
1552,2024-09-12,2024,9,3,Burger,Main,2,31.17,62.34,17.14,34.28,28.06,Credit Card,Diego,Takeaway
1553,2024-12-13,2024,12,4,Steak,Main,5,100.28,501.4,58.16,290.8,210.6,Credit Card,Carla,Takeaway
1554,2024-11-15,2024,11,4,Pizza,Main,1,49.77,49.77,24.89,24.89,24.88,Cash,Eduarda,Delivery
1555,2024-08-26,2024,8,0,Salad,Starter,1,25.72,25.72,11.57,11.57,14.15,Debit Card,Diego,Delivery
1556,2024-09-15,2024,9,6,Sushi,Main,1,89.54,89.54,53.72,53.72,35.82,Debit Card,Eduarda,Takeaway
1557,2024-01-10,2024,1,2,Burger,Main,1,39.79,39.79,21.88,21.88,17.91,Pix,Ana,Delivery
